Transaction,State,Date,Product,"Wholesale
Price",Units Sold,Product Code,Sales,Month,Year
2.02E+11,New South Wales,26/01/2020,Bio Waste Kit,289.0965,5,CR064824-SM,1445.4825,01-Jan,2020
2.02E+11,Victoria,27/01/2020,Hook Tie Down System,588.2625,5,CR008525-LG,2941.3125,01-Jan,2020
2.02E+11,Queensland,28/01/2020,Storage Cabinets,588.2625,6,CR008525-LG,3529.575,01-Jan,2020
2.02E+11,Australian Capital Territory,29/01/2020,Hook Tie Down System,68.25,8,HL880079-LG,546,01-Jan,2020
2.02E+11,Northen Territory,30/01/2020,Spill Response Kit,289.0965,6,CR064824-SM,1734.579,01-Jan,2020
2.02E+11,Queensland,31/01/2020,Viper Earmuffs,68.25,8,HL880079-LG,546,01-Jan,2020
2.02E+11,Tasmania,01/02/2020,Mineral Absorbent,68.25,8,HL880079-LG,546,02-Feb,2020
2.02E+11,New South Wales,02/02/2020,Bio Waste Kit,35.6895,6,HL642216-MD,214.137,02-Feb,2020
2.02E+11,Victoria,03/02/2020,Spill Response Kit,68.25,8,HL880079-LG,546,02-Feb,2020
2.02E+11,Queensland,04/02/2020,Mineral Absorbent,289.0965,6,CR064824-SM,1734.579,02-Feb,2020
2.02E+11,Australian Capital Territory,05/02/2020,Storage Cabinets,35.6895,6,HL642216-MD,214.137,02-Feb,2020
2.02E+11,Northen Territory,06/02/2020,Viper Earmuffs,282.45,8,SB885432-XL,2259.6,02-Feb,2020
2.02E+11,Queensland,07/02/2020,Bio Waste Kit,282.45,9,SB885432-XL,2542.05,02-Feb,2020
2.02E+11,Tasmania,08/02/2020,Hook Tie Down System,282.45,6,SB885432-XL,1694.7,02-Feb,2020
2.02E+11,New South Wales,09/02/2020,Storage Cabinets,289.0965,6,CR064824-SM,1734.579,02-Feb,2020
2.02E+11,Victoria,10/02/2020,Hook Tie Down System,35.6895,8,HL642216-MD,285.516,02-Feb,2020
2.02E+11,Queensland,11/02/2020,Spill Response Kit,289.0965,5,CR064824-SM,1445.4825,02-Feb,2020
2.02E+11,Australian Capital Territory,12/02/2020,Viper Earmuffs,282.45,6,SB885432-XL,1694.7,02-Feb,2020
2.02E+11,Northen Territory,13/02/2020,Mineral Absorbent,189.525,5,BP459041-MD,947.625,02-Feb,2020
2.02E+11,Queensland,14/02/2020,Bio Waste Kit,289.0965,6,CR064824-SM,1734.579,02-Feb,2020
2.02E+11,Tasmania,15/02/2020,Spill Response Kit,68.25,5,HL880079-LG,341.25,02-Feb,2020
2.02E+11,New South Wales,16/02/2020,Mineral Absorbent,68.25,8,HL880079-LG,546,02-Feb,2020
2.02E+11,Victoria,17/02/2020,Storage Cabinets,289.0965,5,CR064824-SM,1445.4825,02-Feb,2020
2.02E+11,Queensland,18/02/2020,Viper Earmuffs,35.6895,5,HL642216-MD,178.4475,02-Feb,2020
2.02E+11,Australian Capital Territory,19/02/2020,Bio Waste Kit,35.6895,5,HL642216-MD,178.4475,02-Feb,2020
2.02E+11,Northen Territory,20/02/2020,Hook Tie Down System,289.0965,5,CR064824-SM,1445.4825,02-Feb,2020
2.02E+11,Queensland,21/02/2020,Storage Cabinets,68.25,6,HL880079-LG,409.5,02-Feb,2020
2.02E+11,Tasmania,22/02/2020,Hook Tie Down System,103.929,5,BP252933-SM,519.645,02-Feb,2020
2.02E+11,New South Wales,23/02/2020,Spill Response Kit,68.25,6,HL880079-LG,409.5,02-Feb,2020
2.02E+11,Victoria,24/02/2020,Viper Earmuffs,282.45,5,SB885432-XL,1412.25,02-Feb,2020
2.02E+11,Queensland,25/02/2020,Mineral Absorbent,103.95,7,SB639038-MD,727.65,02-Feb,2020
2.02E+11,Australian Capital Territory,26/02/2020,Bio Waste Kit,35.6895,5,HL642216-MD,178.4475,02-Feb,2020
2.02E+11,Northen Territory,27/02/2020,Spill Response Kit,189.525,6,BP459041-MD,1137.15,02-Feb,2020
2.02E+11,Queensland,28/02/2020,Mineral Absorbent,35.6895,7,HL642216-MD,249.8265,02-Feb,2020
2.02E+11,Tasmania,29/02/2020,Storage Cabinets,289.0965,6,CR064824-SM,1734.579,02-Feb,2020
2.02E+11,New South Wales,01/03/2020,Viper Earmuffs,35.6895,5,HL642216-MD,178.4475,03-Mar,2020
2.02E+11,Victoria,02/03/2020,Bio Waste Kit,68.25,7,HL880079-LG,477.75,03-Mar,2020
2.02E+11,Queensland,03/03/2020,Hook Tie Down System,68.25,7,HL880079-LG,477.75,03-Mar,2020
2.02E+11,Australian Capital Territory,04/03/2020,Storage Cabinets,35.6895,7,HL642216-MD,249.8265,03-Mar,2020
2.02E+11,Northen Territory,05/03/2020,Hook Tie Down System,35.6895,7,HL642216-MD,249.8265,03-Mar,2020
2.02E+11,Queensland,06/03/2020,Spill Response Kit,289.0965,5,CR064824-SM,1445.4825,03-Mar,2020
2.02E+11,Tasmania,07/03/2020,Viper Earmuffs,35.6895,5,HL642216-MD,178.4475,03-Mar,2020
2.02E+11,New South Wales,08/03/2020,Mineral Absorbent,103.95,6,SB639038-MD,623.7,03-Mar,2020
2.02E+11,Victoria,09/03/2020,Bio Waste Kit,282.45,9,SB885432-XL,2542.05,03-Mar,2020
2.02E+11,Queensland,10/03/2020,Spill Response Kit,282.45,9,SB885432-XL,2542.05,03-Mar,2020
2.02E+11,Australian Capital Territory,11/03/2020,Mineral Absorbent,282.45,5,SB885432-XL,1412.25,03-Mar,2020
2.02E+11,Northen Territory,12/03/2020,Storage Cabinets,68.25,8,HL880079-LG,546,03-Mar,2020
2.02E+11,Queensland,13/03/2020,Viper Earmuffs,103.95,6,SB639038-MD,623.7,03-Mar,2020
2.02E+11,Tasmania,14/03/2020,Bio Waste Kit,103.929,6,BP252933-SM,623.574,03-Mar,2020
2.02E+11,New South Wales,15/03/2020,Hook Tie Down System,189.525,5,BP459041-MD,947.625,03-Mar,2020
2.02E+11,Victoria,16/03/2020,Storage Cabinets,289.0965,5,CR064824-SM,1445.4825,03-Mar,2020
2.02E+11,Queensland,17/03/2020,Hook Tie Down System,103.95,5,SB639038-MD,519.75,03-Mar,2020
2.02E+11,Australian Capital Territory,18/03/2020,Spill Response Kit,103.929,5,BP252933-SM,519.645,03-Mar,2020
2.02E+11,Northen Territory,19/03/2020,Viper Earmuffs,189.525,6,BP459041-MD,1137.15,03-Mar,2020
2.02E+11,Queensland,20/03/2020,Mineral Absorbent,289.0965,6,CR064824-SM,1734.579,03-Mar,2020
2.02E+11,Tasmania,21/03/2020,Bio Waste Kit,68.25,7,HL880079-LG,477.75,03-Mar,2020
2.02E+11,New South Wales,22/03/2020,Spill Response Kit,68.25,8,HL880079-LG,546,03-Mar,2020
2.02E+11,Victoria,23/03/2020,Mineral Absorbent,289.0965,5,CR064824-SM,1445.4825,03-Mar,2020
2.02E+11,Queensland,24/03/2020,Storage Cabinets,103.95,9,SB639038-MD,935.55,03-Mar,2020
2.02E+11,Australian Capital Territory,25/03/2020,Viper Earmuffs,289.0965,5,CR064824-SM,1445.4825,03-Mar,2020
2.02E+11,Northen Territory,26/03/2020,Bio Waste Kit,68.25,8,HL880079-LG,546,03-Mar,2020
2.02E+11,Queensland,27/03/2020,Hook Tie Down System,282.45,5,SB885432-XL,1412.25,03-Mar,2020
2.02E+11,Tasmania,28/03/2020,Storage Cabinets,103.95,8,SB639038-MD,831.6,03-Mar,2020
2.02E+11,New South Wales,29/03/2020,Hook Tie Down System,35.6895,7,HL642216-MD,249.8265,03-Mar,2020
2.02E+11,Victoria,30/03/2020,Spill Response Kit,68.25,5,HL880079-LG,341.25,03-Mar,2020
2.02E+11,Queensland,31/03/2020,Viper Earmuffs,314.9895,6,BP110966-XL,1889.937,03-Mar,2020
2.02E+11,Australian Capital Territory,01/04/2020,Mineral Absorbent,68.25,6,HL880079-LG,409.5,04-Apr,2020
2.02E+11,Northen Territory,02/04/2020,Bio Waste Kit,68.25,7,HL880079-LG,477.75,04-Apr,2020
2.02E+11,Queensland,03/04/2020,Spill Response Kit,282.45,5,SB885432-XL,1412.25,04-Apr,2020
2.02E+11,Tasmania,04/04/2020,Mineral Absorbent,282.45,8,SB885432-XL,2259.6,04-Apr,2020
2.02E+11,New South Wales,05/04/2020,Storage Cabinets,282.45,9,SB885432-XL,2542.05,04-Apr,2020
2.02E+11,Victoria,06/04/2020,Viper Earmuffs,282.45,8,SB885432-XL,2259.6,04-Apr,2020
2.02E+11,Queensland,07/04/2020,Bio Waste Kit,289.0965,6,CR064824-SM,1734.579,04-Apr,2020
2.02E+11,Australian Capital Territory,08/04/2020,Hook Tie Down System,289.0965,6,CR064824-SM,1734.579,04-Apr,2020
2.02E+11,Northen Territory,09/04/2020,Storage Cabinets,68.25,5,HL880079-LG,341.25,04-Apr,2020
2.02E+11,Queensland,10/04/2020,Hook Tie Down System,282.45,7,SB885432-XL,1977.15,04-Apr,2020
2.02E+11,Tasmania,11/04/2020,Spill Response Kit,289.0965,5,CR064824-SM,1445.4825,04-Apr,2020
2.02E+11,New South Wales,12/04/2020,Viper Earmuffs,282.45,8,SB885432-XL,2259.6,04-Apr,2020
2.02E+11,Victoria,13/04/2020,Mineral Absorbent,103.929,5,BP252933-SM,519.645,04-Apr,2020
2.02E+11,Queensland,14/04/2020,Bio Waste Kit,68.25,7,HL880079-LG,477.75,04-Apr,2020
2.02E+11,Australian Capital Territory,15/04/2020,Spill Response Kit,189.525,6,BP459041-MD,1137.15,04-Apr,2020
2.02E+11,Northen Territory,16/04/2020,Mineral Absorbent,35.6895,5,HL642216-MD,178.4475,04-Apr,2020
2.02E+11,Queensland,17/04/2020,Storage Cabinets,68.25,7,HL880079-LG,477.75,04-Apr,2020
2.02E+11,Tasmania,18/04/2020,Viper Earmuffs,103.95,7,SB639038-MD,727.65,04-Apr,2020
2.02E+11,New South Wales,19/04/2020,Bio Waste Kit,103.929,5,BP252933-SM,519.645,04-Apr,2020
2.02E+11,Victoria,20/04/2020,Hook Tie Down System,289.0965,5,CR064824-SM,1445.4825,04-Apr,2020
2.02E+11,Queensland,21/04/2020,Storage Cabinets,189.525,6,BP459041-MD,1137.15,04-Apr,2020
2.02E+11,Australian Capital Territory,22/04/2020,Hook Tie Down System,68.25,5,HL880079-LG,341.25,04-Apr,2020
2.02E+11,Northen Territory,23/04/2020,Spill Response Kit,68.25,6,HL880079-LG,409.5,04-Apr,2020
2.02E+11,Queensland,24/04/2020,Viper Earmuffs,289.0965,5,CR064824-SM,1445.4825,04-Apr,2020
2.02E+11,Tasmania,25/04/2020,Mineral Absorbent,282.45,9,SB885432-XL,2542.05,04-Apr,2020
2.02E+11,New South Wales,26/04/2020,Bio Waste Kit,35.6895,6,HL642216-MD,214.137,04-Apr,2020
2.02E+11,Victoria,27/04/2020,Spill Response Kit,35.6895,5,HL642216-MD,178.4475,04-Apr,2020
2.02E+11,Queensland,28/04/2020,Mineral Absorbent,289.0965,6,CR064824-SM,1734.579,04-Apr,2020
2.02E+11,Australian Capital Territory,29/04/2020,Storage Cabinets,35.6895,8,HL642216-MD,285.516,04-Apr,2020
2.02E+11,Northen Territory,30/04/2020,Viper Earmuffs,289.0965,6,CR064824-SM,1734.579,04-Apr,2020
2.02E+11,Queensland,01/05/2020,Bio Waste Kit,35.6895,6,HL642216-MD,214.137,05-May,2020
2.02E+11,Tasmania,02/05/2020,Hook Tie Down System,103.95,5,SB639038-MD,519.75,05-May,2020
2.02E+11,New South Wales,03/05/2020,Storage Cabinets,103.95,9,SB639038-MD,935.55,05-May,2020
2.02E+11,Victoria,04/05/2020,Hook Tie Down System,282.45,7,SB885432-XL,1977.15,05-May,2020
2.02E+11,Queensland,05/05/2020,Spill Response Kit,289.0965,6,CR064824-SM,1734.579,05-May,2020
2.02E+11,Australian Capital Territory,06/05/2020,Viper Earmuffs,189.525,6,BP459041-MD,1137.15,05-May,2020
2.02E+11,Northen Territory,07/05/2020,Mineral Absorbent,189.525,6,BP459041-MD,1137.15,05-May,2020
2.02E+11,Queensland,08/05/2020,Bio Waste Kit,289.0965,5,CR064824-SM,1445.4825,05-May,2020
2.02E+11,Tasmania,09/05/2020,Spill Response Kit,282.45,8,SB885432-XL,2259.6,05-May,2020
2.02E+11,New South Wales,10/05/2020,Mineral Absorbent,289.0965,5,CR064824-SM,1445.4825,05-May,2020
2.02E+11,Victoria,11/05/2020,Storage Cabinets,289.0965,6,CR064824-SM,1734.579,05-May,2020
2.02E+11,Queensland,12/05/2020,Viper Earmuffs,68.25,8,HL880079-LG,546,05-May,2020
2.02E+11,Australian Capital Territory,13/05/2020,Bio Waste Kit,289.0965,6,CR064824-SM,1734.579,05-May,2020
2.02E+11,Northen Territory,14/05/2020,Hook Tie Down System,289.0965,6,CR064824-SM,1734.579,05-May,2020
2.02E+11,Queensland,15/05/2020,Storage Cabinets,103.929,6,BP252933-SM,623.574,05-May,2020
2.02E+11,Tasmania,16/05/2020,Hook Tie Down System,103.929,6,BP252933-SM,623.574,05-May,2020
2.02E+11,New South Wales,17/05/2020,Spill Response Kit,103.929,5,BP252933-SM,519.645,05-May,2020
2.02E+11,Victoria,18/05/2020,Viper Earmuffs,289.0965,5,CR064824-SM,1445.4825,05-May,2020
2.02E+11,Queensland,19/05/2020,Mineral Absorbent,189.525,6,BP459041-MD,1137.15,05-May,2020
2.02E+11,Australian Capital Territory,20/05/2020,Bio Waste Kit,289.0965,5,CR064824-SM,1445.4825,05-May,2020
2.02E+11,Northen Territory,21/05/2020,Spill Response Kit,289.0965,6,CR064824-SM,1734.579,05-May,2020
2.02E+11,Queensland,22/05/2020,Mineral Absorbent,289.0965,6,CR064824-SM,1734.579,05-May,2020
2.02E+11,Tasmania,23/05/2020,Storage Cabinets,282.45,9,SB885432-XL,2542.05,05-May,2020
2.02E+11,New South Wales,24/05/2020,Viper Earmuffs,314.9895,5,BP110966-XL,1574.9475,05-May,2020
2.02E+11,Victoria,25/05/2020,Bio Waste Kit,103.95,6,SB639038-MD,623.7,05-May,2020
2.02E+11,Queensland,26/05/2020,Hook Tie Down System,282.45,6,SB885432-XL,1694.7,05-May,2020
2.02E+11,Australian Capital Territory,27/05/2020,Storage Cabinets,282.45,9,SB885432-XL,2542.05,05-May,2020
2.02E+11,Northen Territory,28/05/2020,Hook Tie Down System,282.45,8,SB885432-XL,2259.6,05-May,2020
2.02E+11,Queensland,29/05/2020,Spill Response Kit,289.0965,6,CR064824-SM,1734.579,05-May,2020
2.02E+11,Tasmania,30/05/2020,Viper Earmuffs,35.6895,6,HL642216-MD,214.137,05-May,2020
2.02E+11,New South Wales,31/05/2020,Mineral Absorbent,68.25,8,HL880079-LG,546,05-May,2020
2.02E+11,Victoria,01/06/2020,Bio Waste Kit,68.25,5,HL880079-LG,341.25,06-Jun,2020
2.02E+11,Queensland,02/06/2020,Spill Response Kit,68.25,7,HL880079-LG,477.75,06-Jun,2020
2.02E+11,Australian Capital Territory,03/06/2020,Mineral Absorbent,103.95,8,SB639038-MD,831.6,06-Jun,2020
2.02E+11,Northen Territory,04/06/2020,Storage Cabinets,282.45,9,SB885432-XL,2542.05,06-Jun,2020
2.02E+11,Queensland,05/06/2020,Viper Earmuffs,282.45,9,SB885432-XL,2542.05,06-Jun,2020
2.02E+11,Tasmania,06/06/2020,Bio Waste Kit,289.0965,6,CR064824-SM,1734.579,06-Jun,2020
2.02E+11,New South Wales,07/06/2020,Hook Tie Down System,282.45,6,SB885432-XL,1694.7,06-Jun,2020
2.02E+11,Victoria,08/06/2020,Storage Cabinets,103.95,7,SB639038-MD,727.65,06-Jun,2020
2.02E+11,Queensland,09/06/2020,Hook Tie Down System,289.0965,5,CR064824-SM,1445.4825,06-Jun,2020
2.02E+11,Australian Capital Territory,10/06/2020,Spill Response Kit,282.45,7,SB885432-XL,1977.15,06-Jun,2020
2.02E+11,Northen Territory,11/06/2020,Viper Earmuffs,289.0965,6,CR064824-SM,1734.579,06-Jun,2020
2.02E+11,Queensland,12/06/2020,Mineral Absorbent,68.25,5,HL880079-LG,341.25,06-Jun,2020
2.02E+11,Tasmania,13/06/2020,Bio Waste Kit,436.5375,5,CR952915-MD,2182.6875,06-Jun,2020
2.02E+11,New South Wales,14/06/2020,Spill Response Kit,436.5375,5,CR952915-MD,2182.6875,06-Jun,2020
2.02E+11,Victoria,15/06/2020,Mineral Absorbent,208.95,5,TN201133-SM,1044.75,06-Jun,2020
2.02E+11,Queensland,16/06/2020,Storage Cabinets,436.5375,6,CR952915-MD,2619.225,06-Jun,2020
2.02E+11,Australian Capital Territory,17/06/2020,Viper Earmuffs,208.95,10,TN201133-SM,2089.5,06-Jun,2020
2.02E+11,Northen Territory,18/06/2020,Bio Waste Kit,436.5375,6,CR952915-MD,2619.225,06-Jun,2020
2.02E+11,Queensland,19/06/2020,Hook Tie Down System,436.5375,5,CR952915-MD,2182.6875,06-Jun,2020
2.02E+11,Tasmania,20/06/2020,Storage Cabinets,436.5375,5,CR952915-MD,2182.6875,06-Jun,2020
2.02E+11,New South Wales,21/06/2020,Hook Tie Down System,103.95,5,SB639038-MD,519.75,06-Jun,2020
2.02E+11,Victoria,22/06/2020,Spill Response Kit,103.95,6,SB639038-MD,623.7,06-Jun,2020
2.02E+11,Queensland,23/06/2020,Viper Earmuffs,231.315,5,BP171085-LG,1156.575,06-Jun,2020
2.02E+11,Australian Capital Territory,24/06/2020,Mineral Absorbent,436.5375,5,CR952915-MD,2182.6875,06-Jun,2020
2.02E+11,Northen Territory,25/06/2020,Bio Waste Kit,436.5375,5,CR952915-MD,2182.6875,06-Jun,2020
2.02E+11,Queensland,26/06/2020,Spill Response Kit,436.5375,6,CR952915-MD,2619.225,06-Jun,2020
2.02E+11,Tasmania,27/06/2020,Mineral Absorbent,61.425,5,SB038557-SM,307.125,06-Jun,2020
2.02E+11,New South Wales,28/06/2020,Storage Cabinets,61.425,5,SB038557-SM,307.125,06-Jun,2020
2.02E+11,Victoria,29/06/2020,Viper Earmuffs,208.95,9,TN201133-SM,1880.55,06-Jun,2020
2.02E+11,Queensland,30/06/2020,Bio Waste Kit,231.315,5,BP171085-LG,1156.575,06-Jun,2020
2.02E+11,Australian Capital Territory,01/07/2020,Hook Tie Down System,189.525,5,BP459041-MD,947.625,07-Jul,2020
2.02E+11,Northen Territory,02/07/2020,Storage Cabinets,436.5375,6,CR952915-MD,2619.225,07-Jul,2020
2.02E+11,Queensland,03/07/2020,Hook Tie Down System,61.425,5,SB038557-SM,307.125,07-Jul,2020
2.02E+11,Tasmania,04/07/2020,Spill Response Kit,208.95,7,TN201133-SM,1462.65,07-Jul,2020
2.02E+11,New South Wales,05/07/2020,Viper Earmuffs,231.315,6,BP171085-LG,1387.89,07-Jul,2020
2.02E+11,Victoria,06/07/2020,Mineral Absorbent,103.95,7,SB639038-MD,727.65,07-Jul,2020
2.02E+11,Queensland,07/07/2020,Bio Waste Kit,208.95,7,TN201133-SM,1462.65,07-Jul,2020
2.02E+11,Australian Capital Territory,08/07/2020,Spill Response Kit,208.95,7,TN201133-SM,1462.65,07-Jul,2020
2.02E+11,Northen Territory,09/07/2020,Mineral Absorbent,208.95,6,TN201133-SM,1253.7,07-Jul,2020
2.02E+11,Queensland,10/07/2020,Storage Cabinets,231.315,5,BP171085-LG,1156.575,07-Jul,2020
2.02E+11,Tasmania,11/07/2020,Viper Earmuffs,231.315,5,BP171085-LG,1156.575,07-Jul,2020
2.02E+11,New South Wales,12/07/2020,Bio Waste Kit,61.425,5,SB038557-SM,307.125,07-Jul,2020
2.02E+11,Victoria,13/07/2020,Hook Tie Down System,436.5375,6,CR952915-MD,2619.225,07-Jul,2020
2.02E+11,Queensland,14/07/2020,Storage Cabinets,208.95,8,TN201133-SM,1671.6,07-Jul,2020
2.02E+11,Australian Capital Territory,15/07/2020,Hook Tie Down System,436.5375,6,CR952915-MD,2619.225,07-Jul,2020
2.02E+11,Northen Territory,16/07/2020,Spill Response Kit,61.425,9,SB038557-SM,552.825,07-Jul,2020
2.02E+11,Queensland,17/07/2020,Viper Earmuffs,61.425,8,SB038557-SM,491.4,07-Jul,2020
2.02E+11,Tasmania,18/07/2020,Mineral Absorbent,61.425,7,SB038557-SM,429.975,07-Jul,2020
2.02E+11,New South Wales,19/07/2020,Bio Waste Kit,436.5375,5,CR952915-MD,2182.6875,07-Jul,2020
2.02E+11,Victoria,20/07/2020,Spill Response Kit,61.425,6,SB038557-SM,368.55,07-Jul,2020
2.02E+11,Queensland,21/07/2020,Mineral Absorbent,231.315,5,BP171085-LG,1156.575,07-Jul,2020
2.02E+11,Australian Capital Territory,22/07/2020,Storage Cabinets,436.5375,5,CR952915-MD,2182.6875,07-Jul,2020
2.02E+11,Northen Territory,23/07/2020,Viper Earmuffs,436.5375,5,CR952915-MD,2182.6875,07-Jul,2020
2.02E+11,Queensland,24/07/2020,Bio Waste Kit,103.95,5,SB639038-MD,519.75,07-Jul,2020
2.02E+11,Tasmania,25/07/2020,Hook Tie Down System,103.95,9,SB639038-MD,935.55,07-Jul,2020
2.02E+11,New South Wales,26/07/2020,Storage Cabinets,231.315,6,BP171085-LG,1387.89,07-Jul,2020
2.02E+11,Victoria,27/07/2020,Hook Tie Down System,231.315,6,BP171085-LG,1387.89,07-Jul,2020
2.02E+11,Queensland,28/07/2020,Spill Response Kit,436.5375,5,CR952915-MD,2182.6875,07-Jul,2020
2.02E+11,Australian Capital Territory,29/07/2020,Viper Earmuffs,208.95,6,TN201133-SM,1253.7,07-Jul,2020
2.02E+11,Northen Territory,30/07/2020,Mineral Absorbent,436.5375,5,CR952915-MD,2182.6875,07-Jul,2020
2.02E+11,Queensland,31/07/2020,Bio Waste Kit,61.425,5,SB038557-SM,307.125,07-Jul,2020
2.02E+11,Tasmania,01/08/2020,Spill Response Kit,208.95,8,TN201133-SM,1671.6,08-Aug,2020
2.02E+11,New South Wales,02/08/2020,Mineral Absorbent,208.95,9,TN201133-SM,1880.55,08-Aug,2020
2.02E+11,Victoria,03/08/2020,Storage Cabinets,231.315,5,BP171085-LG,1156.575,08-Aug,2020
2.02E+11,Queensland,04/08/2020,Viper Earmuffs,61.425,7,SB038557-SM,429.975,08-Aug,2020
2.02E+11,Australian Capital Territory,05/08/2020,Bio Waste Kit,231.315,5,BP171085-LG,1156.575,08-Aug,2020
2.02E+11,Northen Territory,06/08/2020,Hook Tie Down System,61.425,7,SB038557-SM,429.975,08-Aug,2020
2.02E+11,Queensland,07/08/2020,Storage Cabinets,61.425,9,SB038557-SM,552.825,08-Aug,2020
2.02E+11,Tasmania,08/08/2020,Hook Tie Down System,231.315,6,BP171085-LG,1387.89,08-Aug,2020
2.02E+11,New South Wales,09/08/2020,Spill Response Kit,231.315,5,BP171085-LG,1156.575,08-Aug,2020
2.02E+11,Victoria,10/08/2020,Viper Earmuffs,208.95,5,TN201133-SM,1044.75,08-Aug,2020
2.02E+11,Queensland,11/08/2020,Mineral Absorbent,61.425,8,SB038557-SM,491.4,08-Aug,2020
2.02E+11,Australian Capital Territory,12/08/2020,Bio Waste Kit,103.95,9,SB639038-MD,935.55,08-Aug,2020
2.02E+11,Northen Territory,13/08/2020,Spill Response Kit,61.425,6,SB038557-SM,368.55,08-Aug,2020
2.02E+11,Queensland,14/08/2020,Mineral Absorbent,61.425,6,SB038557-SM,368.55,08-Aug,2020
2.02E+11,Tasmania,15/08/2020,Storage Cabinets,231.315,5,BP171085-LG,1156.575,08-Aug,2020
2.02E+11,New South Wales,16/08/2020,Viper Earmuffs,61.425,5,SB038557-SM,307.125,08-Aug,2020
2.02E+11,Victoria,17/08/2020,Bio Waste Kit,208.95,6,TN201133-SM,1253.7,08-Aug,2020
2.02E+11,Queensland,18/08/2020,Hook Tie Down System,436.5375,5,CR952915-MD,2182.6875,08-Aug,2020
2.02E+11,Australian Capital Territory,19/08/2020,Storage Cabinets,61.425,5,SB038557-SM,307.125,08-Aug,2020
2.02E+11,Northen Territory,20/08/2020,Hook Tie Down System,61.425,9,SB038557-SM,552.825,08-Aug,2020
2.02E+11,Queensland,21/08/2020,Spill Response Kit,231.315,6,BP171085-LG,1387.89,08-Aug,2020
2.02E+11,Tasmania,22/08/2020,Viper Earmuffs,231.315,6,BP171085-LG,1387.89,08-Aug,2020
2.02E+11,New South Wales,23/08/2020,Mineral Absorbent,436.5375,6,CR952915-MD,2619.225,08-Aug,2020
2.02E+11,Victoria,24/08/2020,Bio Waste Kit,61.425,7,SB038557-SM,429.975,08-Aug,2020
2.02E+11,Queensland,25/08/2020,Spill Response Kit,103.95,5,SB639038-MD,519.75,08-Aug,2020
2.02E+11,Australian Capital Territory,26/08/2020,Mineral Absorbent,103.95,9,SB639038-MD,935.55,08-Aug,2020
2.02E+11,Northen Territory,27/08/2020,Storage Cabinets,436.5375,6,CR952915-MD,2619.225,08-Aug,2020
2.02E+11,Queensland,28/08/2020,Viper Earmuffs,588.2625,6,CR008525-LG,3529.575,08-Aug,2020
2.02E+11,Tasmania,29/08/2020,Bio Waste Kit,103.95,7,SB639038-MD,727.65,08-Aug,2020
2.02E+11,New South Wales,30/08/2020,Hook Tie Down System,103.95,5,SB639038-MD,519.75,08-Aug,2020
2.02E+11,Victoria,31/08/2020,Storage Cabinets,436.5375,5,CR952915-MD,2182.6875,08-Aug,2020
2.02E+11,Queensland,01/09/2020,Hook Tie Down System,26.2395,6,HL849377-SM,157.437,09-Sep,2020
2.02E+11,Australian Capital Territory,02/09/2020,Spill Response Kit,26.2395,6,HL849377-SM,157.437,09-Sep,2020
2.02E+11,Northen Territory,03/09/2020,Viper Earmuffs,588.2625,6,CR008525-LG,3529.575,09-Sep,2020
2.02E+11,Queensland,04/09/2020,Mineral Absorbent,103.95,7,SB639038-MD,727.65,09-Sep,2020
2.02E+11,Tasmania,05/09/2020,Bio Waste Kit,103.95,7,SB639038-MD,727.65,09-Sep,2020
2.02E+11,New South Wales,06/09/2020,Spill Response Kit,26.2395,8,HL849377-SM,209.916,09-Sep,2020
2.02E+11,Victoria,07/09/2020,Mineral Absorbent,436.5375,5,CR952915-MD,2182.6875,09-Sep,2020
2.02E+11,Queensland,08/09/2020,Storage Cabinets,26.2395,5,HL849377-SM,131.1975,09-Sep,2020
2.02E+11,Australian Capital Territory,09/09/2020,Viper Earmuffs,26.2395,6,HL849377-SM,157.437,09-Sep,2020
2.02E+11,Northen Territory,10/09/2020,Bio Waste Kit,26.2395,7,HL849377-SM,183.6765,09-Sep,2020
2.02E+11,Queensland,11/09/2020,Hook Tie Down System,588.2625,6,CR008525-LG,3529.575,09-Sep,2020
2.02E+11,Tasmania,12/09/2020,Storage Cabinets,103.95,8,SB639038-MD,831.6,09-Sep,2020
2.02E+11,New South Wales,13/09/2020,Hook Tie Down System,588.2625,6,CR008525-LG,3529.575,09-Sep,2020
2.02E+11,Victoria,14/09/2020,Spill Response Kit,588.2625,6,CR008525-LG,3529.575,09-Sep,2020
2.02E+11,Queensland,15/09/2020,Viper Earmuffs,208.95,9,TN201133-SM,1880.55,09-Sep,2020
2.02E+11,Australian Capital Territory,16/09/2020,Mineral Absorbent,588.2625,5,CR008525-LG,2941.3125,09-Sep,2020
2.02E+11,Northen Territory,17/09/2020,Bio Waste Kit,103.95,8,SB639038-MD,831.6,09-Sep,2020
2.02E+11,Queensland,18/09/2020,Spill Response Kit,588.2625,5,CR008525-LG,2941.3125,09-Sep,2020
2.02E+11,Tasmania,19/09/2020,Mineral Absorbent,103.95,9,SB639038-MD,935.55,09-Sep,2020
2.02E+11,New South Wales,20/09/2020,Storage Cabinets,282.45,9,TN866801-LG,2542.05,09-Sep,2020
2.02E+11,Victoria,21/09/2020,Viper Earmuffs,231.315,6,BP171085-LG,1387.89,09-Sep,2020
2.02E+11,Queensland,22/09/2020,Bio Waste Kit,588.2625,6,CR008525-LG,3529.575,09-Sep,2020
